path,prob_normal,prob_hentai,prob_porn,prob_sexy,prob_anime,true_label,hentai_prob,porn_prob,hentai_oof,porn_oof,nsfw_max_raw,nsfw_max_oof
data\normal\normal_10_0170.jpg,0.9985,0.0001235,0.000645,0.000369,0.0001397,normal,0.0001235,0.000645,0.0,0.001953125,0.000645,0.001953125
data\normal\normal_10_0171.jpg,0.9985,0.0001664,0.000263,0.0004787,0.0006766,normal,0.0001664,0.000263,0.0,0.0,0.000263,0.0
data\normal\normal_10_0172.jpg,0.9976,0.0003426,0.0004992,0.000791,0.001033,normal,0.0003426,0.0004992,0.00043402777777777775,0.0008237232289950577,0.0004992,0.0008237232289950577
data\normal\normal_10_0173.jpg,1.0,2.09e-05,5.4e-05,7.325e-05,4.303e-05,normal,2.09e-05,5.4e-05,0.0,0.0,5.4e-05,0.0
data\normal\normal_10_0174.jpg,1.0,3.64e-06,1.776e-05,8e-05,3.65e-05,normal,3.64e-06,1.776e-05,0.0,0.0,1.776e-05,0.0
data\normal\normal_10_0175.jpg,0.9995,3.1e-05,0.0001447,0.0003667,0.0001287,normal,3.1e-05,0.0001447,0.0,0.0,0.0001447,0.0
data\normal\normal_10_0176.jpg,0.9985,3.91e-05,0.0001351,0.0008335,0.0004377,normal,3.91e-05,0.0001351,0.0,0.0,0.0001351,0.0
data\normal\normal_10_0177.jpg,0.9927,0.0005302,0.00137,0.004463,0.001059,normal,0.0005302,0.00137,0.00043402777777777775,0.001128668171557562,0.00137,0.001128668171557562
data\normal\normal_10_0178.jpg,0.9985,0.0001731,0.000663,0.00036,0.0004253,normal,0.0001731,0.000663,0.0,0.0008237232289950577,0.000663,0.0008237232289950577
data\normal\normal_10_0179.jpg,0.9976,0.0001308,0.0004594,0.000634,0.001457,normal,0.0001308,0.0004594,0.0,0.001953125,0.0004594,0.001953125
data\normal\normal_10_0180.jpg,0.9995,1.055e-05,0.0002279,0.0002276,2.366e-05,normal,1.055e-05,0.0002279,0.0,0.0,0.0002279,0.0
data\normal\normal_10_0181.jpg,0.9067,0.03085,0.0041,0.02765,0.03079,normal,0.03085,0.0041,0.017857142857142856,0.004464285714285714,0.03085,0.017857142857142856
data\normal\normal_10_0182.jpg,0.9995,5.72e-05,0.0001763,0.0001667,0.0002508,normal,5.72e-05,0.0001763,0.0,0.0,0.0001763,0.0
data\normal\normal_10_0183.jpg,0.9995,5.376e-05,0.0001584,0.0001262,0.0001625,normal,5.376e-05,0.0001584,0.0,0.0,0.0001584,0.0
data\normal\normal_10_0184.jpg,0.9985,0.0002016,0.0003464,0.0002446,0.000474,normal,0.0002016,0.0003464,0.00043402777777777775,0.0,0.0003464,0.00043402777777777775
data\normal\normal_10_0185.jpg,0.9927,9.763e-05,0.004353,0.002928,0.0001472,normal,9.763e-05,0.004353,0.0,0.005226480836236934,0.004353,0.005226480836236934
data\normal\normal_10_0186.jpg,1.0,7.03e-06,2.706e-05,3.064e-05,2.45e-05,normal,7.03e-06,2.706e-05,0.0,0.0,2.706e-05,0.0
data\normal\normal_10_0187.jpg,0.9893,0.001837,0.002228,0.002691,0.003963,normal,0.001837,0.002228,0.0007564296520423601,0.002976190476190476,0.002228,0.002976190476190476
data\normal\normal_10_0188.jpg,1.0,0.0,4.3e-06,1.13e-06,2e-07,normal,0.0,4.3e-06,0.0,0.0,4.3e-06,0.0
data\normal\normal_10_0189.jpg,1.0,2.74e-06,2.7e-06,8.17e-06,2.974e-05,normal,2.74e-06,2.7e-06,0.0,0.0,2.74e-06,0.0
data\normal\normal_10_0190.jpg,0.998,0.0003252,0.000447,0.000648,0.0003543,normal,0.0003252,0.000447,0.00027240533914464724,0.0,0.000447,0.00027240533914464724
data\normal\normal_10_0191.jpg,0.9985,0.000147,0.000321,0.0002146,0.00068,normal,0.000147,0.000321,0.0,0.0,0.000321,0.0
data\normal\normal_10_0192.jpg,0.9673,0.003283,0.01367,0.01185,0.004032,normal,0.003283,0.01367,0.001375515818431912,0.021413276231263382,0.01367,0.021413276231263382
data\normal\normal_10_0193.jpg,1.0,2.6e-06,1.51e-05,9e-05,6.8e-06,normal,2.6e-06,1.51e-05,0.0,0.0,1.51e-05,0.0
data\normal\normal_10_0194.jpg,1.0,5.36e-06,2.85e-05,1.43e-05,5.7e-06,normal,5.36e-06,2.85e-05,0.0,0.0,2.85e-05,0.0
data\normal\normal_10_0195.jpg,0.9995,1.58e-05,0.0001445,0.0001339,0.0003688,normal,1.58e-05,0.0001445,0.0,0.0,0.0001445,0.0
data\normal\normal_10_0196.jpg,0.9995,4.566e-05,9.68e-05,0.0001354,0.0003052,normal,4.566e-05,9.68e-05,0.0,0.0,9.68e-05,0.0
data\normal\normal_10_0197.jpg,0.994,0.0002171,0.002974,0.001959,0.0005608,normal,0.0002171,0.002974,0.0,0.003940886699507389,0.002974,0.003940886699507389
data\normal\normal_10_0198.jpg,0.999,5.04e-05,6.825e-05,0.0001943,0.000557,normal,5.04e-05,6.825e-05,0.0,0.0,6.825e-05,0.0
data\normal\normal_10_0199.jpg,0.9995,4.7e-06,0.0003638,4.476e-05,2.73e-05,normal,4.7e-06,0.0003638,0.0,0.0,0.0003638,0.0
data\normal\normal_10_0200.jpg,0.886,0.011734,0.004112,0.006596,0.09143,normal,0.011734,0.004112,0.006359300476947536,0.004310344827586207,0.011734,0.006359300476947536
data\normal\normal_10_0201.jpg,0.999,0.000104,0.0002666,0.0003536,0.0002873,normal,0.000104,0.0002666,0.0,0.0,0.0002666,0.0
data\normal\normal_10_0202.jpg,0.9834,0.003304,0.002216,0.00792,0.002935,normal,0.003304,0.002216,0.001243008079552517,0.0025906735751295338,0.003304,0.0025906735751295338
data\normal\normal_10_0203.jpg,0.988,0.0004306,0.001531,0.00871,0.001437,normal,0.0004306,0.001531,0.00043591979075850045,0.0025157232704402514,0.001531,0.0025157232704402514
data\normal\normal_10_0204.jpg,0.9946,0.000954,0.001698,0.001526,0.0013895,normal,0.000954,0.001698,0.000749063670411985,0.0016051364365971107,0.001698,0.0016051364365971107
data\normal\normal_10_0205.jpg,0.9985,6.557e-05,0.000391,0.000657,0.0001668,normal,6.557e-05,0.000391,0.0,0.0,0.000391,0.0
data\normal\normal_10_0206.jpg,0.9976,0.000273,0.0003598,0.000532,0.0014105,normal,0.000273,0.0003598,0.00043252595155709344,0.0,0.0003598,0.00043252595155709344
data\normal\normal_10_0207.jpg,0.996,0.000657,0.0008426,0.00098,0.001218,normal,0.000657,0.0008426,0.00043252595155709344,0.001962708537782139,0.0008426,0.001962708537782139
data\normal\normal_10_0208.jpg,0.9995,4.38e-05,0.000108,0.0001236,0.0002024,normal,4.38e-05,0.000108,0.0,0.0,0.000108,0.0
data\normal\normal_10_0209.jpg,0.9985,8.005e-05,0.0008526,0.0003393,0.0001402,normal,8.005e-05,0.0008526,0.0,0.001962708537782139,0.0008526,0.001962708537782139
data\normal\normal_10_0210.jpg,1.0,6.4e-06,5.424e-05,0.0001211,3.153e-05,normal,6.4e-06,5.424e-05,0.0,0.0,5.424e-05,0.0
data\normal\normal_10_0211.jpg,0.9995,8.64e-06,7.94e-05,0.0002987,2.307e-05,normal,8.64e-06,7.94e-05,0.0,0.0,7.94e-05,0.0
data\normal\normal_10_0212.jpg,0.998,0.0002338,0.0002582,0.0002937,0.0009747,normal,0.0002338,0.0002582,0.0,0.0,0.0002582,0.0
data\normal\normal_10_0213.jpg,0.9478,0.0107,0.014465,0.012505,0.01439,normal,0.0107,0.014465,0.006359300476947536,0.021413276231263382,0.014465,0.021413276231263382
data\normal\normal_10_0214.jpg,1.0,1.55e-06,4.774e-05,1.144e-05,2.4e-06,normal,1.55e-06,4.774e-05,0.0,0.0,4.774e-05,0.0
data\normal\normal_10_0215.jpg,1.0,2e-07,1.05e-05,7.3e-06,1.9e-05,normal,2e-07,1.05e-05,0.0,0.0,1.05e-05,0.0
data\normal\normal_10_0216.jpg,0.999,2.4e-07,5.2e-06,8.05e-06,0.000972,normal,2.4e-07,5.2e-06,0.0,0.0,5.2e-06,0.0
data\normal\normal_10_0217.jpg,0.9976,0.0001792,0.0007105,0.000372,0.000998,normal,0.0001792,0.0007105,0.0,0.001953125,0.0007105,0.001953125
data\normal\normal_10_0218.jpg,0.999,0.0001587,0.0003464,0.0001745,0.0002044,normal,0.0001587,0.0003464,0.0,0.0,0.0003464,0.0
data\normal\normal_10_0219.jpg,1.0,7.4e-06,2.5e-05,7.58e-05,7e-05,normal,7.4e-06,2.5e-05,0.0,0.0,2.5e-05,0.0
data\normal\normal_10_0220.jpg,0.996,0.0003176,0.001189,0.001972,0.000666,normal,0.0003176,0.001189,0.00043402777777777775,0.001128668171557562,0.001189,0.001128668171557562
data\normal\normal_10_0221.jpg,0.3164,0.2175,0.10144,0.339,0.02528,normal,0.2175,0.10144,0.30000000000000004,0.20155038759689922,0.2175,0.30000000000000004
data\normal\normal_10_0222.jpg,0.929,0.01058,0.04114,0.00764,0.01163,normal,0.01058,0.04114,0.007974481658692184,0.027777777777777776,0.04114,0.027777777777777776
data\normal\normal_10_0223.jpg,0.9995,3.93e-06,0.0002184,0.0001035,1.8e-05,normal,3.93e-06,0.0002184,0.0,0.0,0.0002184,0.0
data\normal\normal_10_0224.jpg,0.999,8.88e-05,0.0001482,0.000368,0.0001363,normal,8.88e-05,0.0001482,0.0,0.0,0.0001482,0.0
data\normal\normal_10_0225.jpg,1.0,6e-08,2.74e-06,6.74e-06,6.3e-06,normal,6e-08,2.74e-06,0.0,0.0,2.74e-06,0.0
data\normal\normal_10_0226.jpg,0.9995,2.38e-05,6.723e-05,6.49e-05,0.0001856,normal,2.38e-05,6.723e-05,0.0,0.0,6.723e-05,0.0
data\normal\normal_10_0227.jpg,0.9985,0.0001069,0.0003583,0.000666,0.0001639,normal,0.0001069,0.0003583,0.0,0.0,0.0003583,0.0
data\normal\normal_10_0228.jpg,0.9673,0.000994,0.003796,0.0034,0.02435,normal,0.000994,0.003796,0.0006544502617801048,0.004310344827586207,0.003796,0.004310344827586207
data\normal\normal_10_0229.jpg,0.9785,0.00382,0.01256,0.00276,0.002296,normal,0.00382,0.01256,0.001375515818431912,0.021413276231263382,0.01256,0.021413276231263382
data\normal\normal_10_0231.jpg,0.994,2.84e-05,0.0005145,0.005,0.0002011,normal,2.84e-05,0.0005145,0.0,0.0,0.0005145,0.0
data\normal\normal_10_0232.jpg,1.0,1.22e-05,7.087e-05,3.29e-05,5.424e-05,normal,1.22e-05,7.087e-05,0.0,0.0,7.087e-05,0.0
data\normal\normal_10_0233.jpg,0.9526,0.00785,0.011154,0.01327,0.01505,normal,0.00785,0.011154,0.006359300476947536,0.021413276231263382,0.011154,0.021413276231263382
data\normal\normal_10_0234.jpg,0.9956,0.0001442,0.000582,0.003397,0.0002847,normal,0.0001442,0.000582,0.0,0.0016051364365971107,0.000582,0.0016051364365971107
data\normal\normal_10_0235.jpg,0.809,0.0006013,0.01749,0.002565,0.1702,normal,0.0006013,0.01749,0.00043252595155709344,0.028639618138424822,0.01749,0.028639618138424822
data\normal\normal_10_0236.jpg,0.7886,0.000274,0.006355,0.003588,0.2012,normal,0.000274,0.006355,0.00043591979075850045,0.007142857142857143,0.006355,0.007142857142857143
data\normal\normal_10_0237.jpg,0.9,0.001232,0.00312,0.001703,0.0942,normal,0.001232,0.00312,0.0007446016381236039,0.005226480836236934,0.00312,0.005226480836236934
data\normal\normal_10_0238.jpg,0.991,0.001293,0.001253,0.003763,0.00261,normal,0.001293,0.001253,0.0007564296520423601,0.0025157232704402514,0.001293,0.0025157232704402514
data\normal\normal_10_0239.jpg,0.9976,0.00011885,0.000721,0.001001,0.000618,normal,0.00011885,0.000721,0.0,0.0016051364365971107,0.000721,0.0016051364365971107
data\normal\normal_10_0240.jpg,0.8984,0.01428,0.02455,0.03394,0.02875,normal,0.01428,0.02455,0.010652463382157125,0.023376623376623377,0.02455,0.023376623376623377
data\normal\normal_10_0241.jpg,1.0,7.87e-06,4.214e-05,0.0001133,2.5e-05,normal,7.87e-06,4.214e-05,0.0,0.0,4.214e-05,0.0
data\normal\normal_10_0243.jpg,0.997,0.0001158,0.001558,0.000836,0.0003197,normal,0.0001158,0.001558,0.0,0.0025157232704402514,0.001558,0.0025157232704402514
data\normal\normal_10_0244.jpg,0.9966,0.0003765,0.0005383,0.001261,0.0013685,normal,0.0003765,0.0005383,0.00043402777777777775,0.0008237232289950577,0.0005383,0.0008237232289950577
data\normal\normal_10_0245.jpg,0.983,0.003567,0.004364,0.005314,0.003666,normal,0.003567,0.004364,0.001375515818431912,0.004310344827586207,0.004364,0.004310344827586207
data\normal\normal_10_0246.jpg,0.988,0.001584,0.003456,0.00404,0.003242,normal,0.001584,0.003456,0.0007564296520423601,0.00510204081632653,0.003456,0.00510204081632653
data\normal\normal_10_0247.jpg,0.511,0.001505,0.000909,0.000572,0.4858,normal,0.001505,0.000909,0.0007564296520423601,0.0012391573729863693,0.001505,0.0012391573729863693
data\normal\normal_10_0248.jpg,1.0,1.09e-05,3.636e-05,1.97e-05,8.87e-05,normal,1.09e-05,3.636e-05,0.0,0.0,3.636e-05,0.0
data\normal\normal_10_0249.jpg,0.987,0.001176,0.003256,0.0075,0.001257,normal,0.001176,0.003256,0.0007564296520423601,0.00510204081632653,0.003256,0.00510204081632653
data\normal\normal_10_0251.jpg,0.997,0.0001544,0.0004654,0.00186,0.0003872,normal,0.0001544,0.0004654,0.0,0.001962708537782139,0.0004654,0.001962708537782139
data\normal\normal_10_0252.jpg,0.9424,0.0023,0.04446,0.008354,0.002386,normal,0.0023,0.04446,0.0017964071856287425,0.0425531914893617,0.04446,0.0425531914893617
data\normal\normal_10_0253.jpg,0.994,0.000617,0.001605,0.002182,0.001685,normal,0.000617,0.001605,0.00043591979075850045,0.0025157232704402514,0.001605,0.0025157232704402514
data\normal\normal_10_0254.jpg,0.999,5.555e-05,0.0001955,0.0004354,0.0001456,normal,5.555e-05,0.0001955,0.0,0.0,0.0001955,0.0
data\normal\normal_10_0255.jpg,0.964,0.003292,0.0102,0.01794,0.004543,normal,0.003292,0.0102,0.0017964071856287425,0.015748031496062992,0.0102,0.015748031496062992
data\normal\normal_10_0256.jpg,0.9995,1.44e-05,0.0001744,0.0001519,0.0001699,normal,1.44e-05,0.0001744,0.0,0.0,0.0001744,0.0
data\normal\normal_10_0257.jpg,0.8765,0.002817,0.01538,0.05554,0.0497,normal,0.002817,0.01538,0.001243008079552517,0.017130620985010708,0.01538,0.017130620985010708
data\normal\normal_10_0258.jpg,0.993,0.001345,0.00153,0.00148,0.002449,normal,0.001345,0.00153,0.000749063670411985,0.0016051364365971107,0.00153,0.0016051364365971107
data\normal\normal_10_0259.jpg,0.9985,0.00011027,0.0001684,0.0003266,0.0009203,normal,0.00011027,0.0001684,0.0,0.0,0.0001684,0.0
data\normal\normal_10_0261.jpg,0.998,0.0001788,0.000797,0.0008197,0.0002351,normal,0.0001788,0.000797,0.0,0.001953125,0.000797,0.001953125
data\normal\normal_10_0262.jpg,0.9995,1.89e-05,0.0002313,0.0002575,0.0001334,normal,1.89e-05,0.0002313,0.0,0.0,0.0002313,0.0
data\normal\normal_10_0263.jpg,0.998,0.000347,0.0001992,0.0007114,0.000633,normal,0.000347,0.0001992,0.00027240533914464724,0.0,0.000347,0.00027240533914464724
data\normal\normal_10_0264.jpg,0.996,0.0006266,0.001477,0.000769,0.001181,normal,0.0006266,0.001477,0.00043591979075850045,0.0025157232704402514,0.001477,0.0025157232704402514
data\normal\normal_10_0265.jpg,0.995,2e-07,1.425e-05,6.3e-06,0.004944,normal,2e-07,1.425e-05,0.0,0.0,1.425e-05,0.0
data\normal\normal_10_0266.jpg,0.9995,1.055e-05,0.0001035,0.0002,6.23e-05,normal,1.055e-05,0.0001035,0.0,0.0,0.0001035,0.0
data\normal\normal_10_0267.jpg,0.888,2.426e-05,0.0002604,0.001214,0.1101,normal,2.426e-05,0.0002604,0.0,0.0,0.0002604,0.0
data\normal\normal_10_0268.jpg,0.9956,0.0002406,0.001939,0.002117,0.0001465,normal,0.0002406,0.001939,0.00043402777777777775,0.001128668171557562,0.001939,0.001128668171557562
data\normal\normal_10_0269.jpg,0.9995,7.42e-05,8.696e-05,0.0001312,0.0002043,normal,7.42e-05,8.696e-05,0.0,0.0,8.696e-05,0.0
data\normal\normal_10_0270.jpg,1.0,6e-08,1.85e-06,1.67e-06,1.13e-06,normal,6e-08,1.85e-06,0.0,0.0,1.85e-06,0.0
data\normal\normal_10_0273.jpg,0.9927,0.00061,0.001628,0.001762,0.003319,normal,0.00061,0.001628,0.00043402777777777775,0.001128668171557562,0.001628,0.001128668171557562
data\normal\normal_10_0274.jpg,0.9976,0.0001278,0.0004818,0.0008245,0.000854,normal,0.0001278,0.0004818,0.0,0.001962708537782139,0.0004818,0.001962708537782139
data\normal\normal_10_0276.jpg,0.999,0.0001061,0.000188,0.000154,0.000428,normal,0.0001061,0.000188,0.0,0.0,0.000188,0.0
data\normal\normal_10_0277.jpg,0.9976,0.0002596,0.0009027,0.000593,0.000574,normal,0.0002596,0.0009027,0.00043252595155709344,0.001962708537782139,0.0009027,0.001962708537782139
data\normal\normal_10_0278.jpg,0.987,0.002083,0.003994,0.002298,0.00482,normal,0.002083,0.003994,0.0006544502617801048,0.004310344827586207,0.003994,0.004310344827586207
data\normal\normal_10_0279.jpg,0.915,0.013466,0.01381,0.02608,0.0318,normal,0.013466,0.01381,0.01080246913580247,0.01788617886178862,0.01381,0.01788617886178862
data\normal\normal_10_0280.jpg,0.9995,6.36e-05,0.0001132,0.0001915,0.0001653,normal,6.36e-05,0.0001132,0.0,0.0,0.0001132,0.0
data\normal\normal_10_0281.jpg,1.0,9e-07,1.776e-05,2.664e-05,1.13e-05,normal,9e-07,1.776e-05,0.0,0.0,1.776e-05,0.0
data\normal\normal_10_0282.jpg,1.0,1.14e-05,3.43e-05,4.435e-05,5.955e-05,normal,1.14e-05,3.43e-05,0.0,0.0,3.43e-05,0.0
data\normal\normal_10_0283.jpg,0.9893,0.002457,0.002232,0.002678,0.003223,normal,0.002457,0.002232,0.001243008079552517,0.0025906735751295338,0.002457,0.0025906735751295338
data\normal\normal_10_0284.jpg,0.985,0.0001543,0.001229,0.001273,0.01224,normal,0.0001543,0.001229,0.0,0.002472187886279357,0.001229,0.002472187886279357
data\normal\normal_10_0285.jpg,0.9976,0.000403,0.000609,0.0003703,0.001199,normal,0.000403,0.000609,0.00043591979075850045,0.0012391573729863693,0.000609,0.0012391573729863693
data\normal\normal_10_0286.jpg,0.9976,0.0003047,0.0004637,0.0007586,0.000947,normal,0.0003047,0.0004637,0.00043402777777777775,0.0008237232289950577,0.0004637,0.0008237232289950577
data\normal\normal_10_0287.jpg,0.9995,7.07e-05,0.0001323,0.000272,0.0001913,normal,7.07e-05,0.0001323,0.0,0.0,0.0001323,0.0
data\normal\normal_10_0288.jpg,0.9824,0.0001099,0.0004349,0.0003018,0.01692,normal,0.0001099,0.0004349,0.0,0.0,0.0004349,0.0
data\normal\normal_10_0289.jpg,0.9995,3.49e-05,0.0001885,0.0001198,9.93e-05,normal,3.49e-05,0.0001885,0.0,0.0,0.0001885,0.0
data\normal\normal_10_0290.jpg,0.95,2.676e-05,0.0008607,0.0002054,0.0486,normal,2.676e-05,0.0008607,0.0,0.001953125,0.0008607,0.001953125
data\normal\normal_10_0291.jpg,0.713,0.175,0.005226,0.008156,0.0987,normal,0.175,0.005226,0.3174603174603174,0.006309148264984227,0.175,0.3174603174603174
data\normal\normal_10_0292.jpg,0.999,7.81e-05,0.0002618,0.0003662,0.0002687,normal,7.81e-05,0.0002618,0.0,0.0,0.0002618,0.0
data\normal\normal_10_0293.jpg,0.9995,1.055e-05,7.06e-05,0.00010824,6.1e-05,normal,1.055e-05,7.06e-05,0.0,0.0,7.06e-05,0.0
data\normal\normal_10_0294.jpg,0.9995,4.9e-05,0.0001323,0.0001924,0.0001053,normal,4.9e-05,0.0001323,0.0,0.0,0.0001323,0.0
data\normal\normal_10_0295.jpg,0.9897,0.0001303,0.000851,0.0002453,0.00921,normal,0.0001303,0.000851,0.0,0.001962708537782139,0.000851,0.001962708537782139
data\normal\normal_10_0296.jpg,0.9985,7.725e-05,0.000599,0.00056,0.0001711,normal,7.725e-05,0.000599,0.0,0.0012391573729863693,0.000599,0.0012391573729863693
data\normal\normal_10_0297.jpg,0.9976,0.0004125,0.000885,0.000542,0.00068,normal,0.0004125,0.000885,0.00043591979075850045,0.0012391573729863693,0.000885,0.0012391573729863693
data\normal\normal_10_0298.jpg,0.863,0.01482,0.02243,0.0893,0.010796,normal,0.01482,0.02243,0.009216589861751152,0.03314917127071823,0.02243,0.03314917127071823
data\normal\normal_10_0299.jpg,0.9434,0.003403,0.00672,0.04355,0.0028,normal,0.003403,0.00672,0.0012055455093429777,0.005119453924914676,0.00672,0.005119453924914676
data\normal\normal_10_0301.jpg,0.999,0.000148,0.0002353,0.0003016,0.0004594,normal,0.000148,0.0002353,0.0,0.0,0.0002353,0.0
data\normal\normal_10_0302.jpg,0.9995,1.067e-05,9.29e-05,0.0003018,4.363e-05,normal,1.067e-05,9.29e-05,0.0,0.0,9.29e-05,0.0
data\normal\normal_10_0303.jpg,1.0,4e-07,1.23e-05,2.3e-06,1.6e-06,normal,4e-07,1.23e-05,0.0,0.0,1.23e-05,0.0
data\normal\normal_10_0304.jpg,1.0,1.293e-05,2.17e-05,9.46e-05,5.19e-05,normal,1.293e-05,2.17e-05,0.0,0.0,2.17e-05,0.0
data\normal\normal_10_0305.jpg,0.9995,5.99e-05,8.73e-05,0.00011295,0.0002129,normal,5.99e-05,8.73e-05,0.0,0.0,8.73e-05,0.0
data\normal\normal_10_0306.jpg,0.9463,0.00302,0.01895,0.02097,0.01057,normal,0.00302,0.01895,0.0017964071856287425,0.01788617886178862,0.01895,0.01788617886178862
data\normal\normal_10_0307.jpg,0.999,7.31e-05,0.0002295,0.0002029,0.0002297,normal,7.31e-05,0.0002295,0.0,0.0,0.0002295,0.0
data\normal\normal_10_0309.jpg,0.9976,0.00010186,0.000566,0.001099,0.0008073,normal,0.00010186,0.000566,0.0,0.0016051364365971107,0.000566,0.0016051364365971107
data\normal\normal_10_0310.jpg,0.998,0.0001557,0.0004625,0.000845,0.0004368,normal,0.0001557,0.0004625,0.0,0.0016051364365971107,0.0004625,0.0016051364365971107
data\normal\normal_10_0311.jpg,0.9966,0.0002218,0.0003197,0.001944,0.000709,normal,0.0002218,0.0003197,0.00043252595155709344,0.0,0.0003197,0.00043252595155709344
data\normal\normal_10_0312.jpg,0.9956,0.0003974,0.0012665,0.001003,0.001708,normal,0.0003974,0.0012665,0.00043591979075850045,0.0025157232704402514,0.0012665,0.0025157232704402514
data\normal\normal_10_0313.jpg,0.998,0.0002174,0.0001698,0.0003977,0.000993,normal,0.0002174,0.0001698,0.00043591979075850045,0.0,0.0002174,0.00043591979075850045
data\normal\normal_10_0314.jpg,0.999,6.187e-05,0.0003765,0.0003045,0.0002966,normal,6.187e-05,0.0003765,0.0,0.0,0.0003765,0.0
data\normal\normal_10_0315.jpg,0.998,4.36e-05,0.000877,0.0006323,0.000537,normal,4.36e-05,0.000877,0.0,0.0008237232289950577,0.000877,0.0008237232289950577
data\normal\normal_10_0318.jpg,0.9995,2.89e-05,9.31e-05,0.000232,0.0002146,normal,2.89e-05,9.31e-05,0.0,0.0,9.31e-05,0.0
data\normal\normal_10_0320.jpg,0.999,0.0001447,0.000308,0.0002751,0.000478,normal,0.0001447,0.000308,0.0,0.0,0.000308,0.0
data\normal\normal_10_0321.jpg,0.999,3.01e-05,0.0004566,0.0006166,4.96e-05,normal,3.01e-05,0.0004566,0.0,0.001962708537782139,0.0004566,0.001962708537782139
data\normal\normal_10_0322.jpg,1.0,6.74e-06,1.74e-05,3.433e-05,9.835e-05,normal,6.74e-06,1.74e-05,0.0,0.0,1.74e-05,0.0
data\normal\normal_10_0323.jpg,0.9077,0.000991,0.0007553,0.0004745,0.09015,normal,0.000991,0.0007553,0.000749063670411985,0.0016051364365971107,0.000991,0.0016051364365971107
data\normal\normal_10_0324.jpg,1.0,2e-07,3.5e-06,7.87e-06,9.8e-06,normal,2e-07,3.5e-06,0.0,0.0,3.5e-06,0.0
data\normal\normal_10_0325.jpg,0.9795,0.003355,0.003338,0.004562,0.00929,normal,0.003355,0.003338,0.0017964071856287425,0.004464285714285714,0.003355,0.004464285714285714
data\normal\normal_10_0326.jpg,0.9946,3.33e-05,0.0007176,0.0003552,0.0043,normal,3.33e-05,0.0007176,0.0,0.0008237232289950577,0.0007176,0.0008237232289950577
data\normal\normal_10_0327.jpg,0.2382,0.02834,0.5747,0.0923,0.0664,normal,0.02834,0.5747,0.013513513513513514,0.7352941176470589,0.5747,0.7352941176470589
data\normal\normal_10_0328.jpg,0.9995,4.554e-05,8.214e-05,7.06e-05,0.0003605,normal,4.554e-05,8.214e-05,0.0,0.0,8.214e-05,0.0
data\normal\normal_10_0329.jpg,0.9966,0.0003154,0.0007477,0.0015,0.0006876,normal,0.0003154,0.0007477,0.0,0.0016051364365971107,0.0007477,0.0016051364365971107
data\normal\normal_10_0330.jpg,0.991,0.001479,0.002218,0.00191,0.002962,normal,0.001479,0.002218,0.0007446016381236039,0.0025906735751295338,0.002218,0.0025906735751295338
data\normal\normal_10_0331.jpg,1.0,1.67e-06,3.74e-05,2.116e-05,3.93e-06,normal,1.67e-06,3.74e-05,0.0,0.0,3.74e-05,0.0
data\normal\normal_10_0332.jpg,0.939,2.533e-05,0.0002066,0.0003905,0.06027,normal,2.533e-05,0.0002066,0.0,0.0,0.0002066,0.0
