user_id,post_id,total_interaction_score,post_content,post_title,category_name,user_age,action_types,interaction_time
47,50,3,Content of post 50,Post Title 50,Category C,28,click,2024-09-04 20:45:14.919310
129,69,5,Content of post 69,Post Title 69,Category A,27,comment,2022-09-04 20:45:14.919310
57,36,5,Content of post 36,Post Title 36,Category B,44,like,2023-04-24 20:45:14.919310
194,98,4,Content of post 98,Post Title 98,Category A,35,comment,2024-08-28 20:45:14.919310
75,42,5,Content of post 42,Post Title 42,Category C,19,share,2023-05-05 20:45:14.919310
75,99,4,Content of post 99,Post Title 99,Category C,37,click,2023-06-24 20:45:14.919310
55,18,1,Content of post 18,Post Title 18,Category D,49,click,2023-06-28 20:45:14.919310
185,10,1,Content of post 10,Post Title 10,Category D,23,share,2023-02-06 20:45:14.919310
138,40,5,Content of post 40,Post Title 40,Category A,39,comment,2024-02-09 20:45:14.919310
41,98,1,Content of post 98,Post Title 98,Category A,23,like,2023-09-10 20:45:14.919310
98,13,2,Content of post 13,Post Title 13,Category C,24,share,2024-09-11 20:45:14.919310
88,43,1,Content of post 43,Post Title 43,Category C,20,like,2022-06-29 20:45:14.919310
64,47,5,Content of post 47,Post Title 47,Category D,18,share,2024-01-13 20:45:14.919310
155,71,4,Content of post 71,Post Title 71,Category A,49,click,2024-06-14 20:45:14.919310
88,76,5,Content of post 76,Post Title 76,Category B,38,click,2022-06-03 20:45:14.919310
97,32,5,Content of post 32,Post Title 32,Category C,49,comment,2023-01-04 20:45:14.919310
110,20,1,Content of post 20,Post Title 20,Category D,28,like,2022-08-15 20:45:14.919310
34,21,1,Content of post 21,Post Title 21,Category A,23,comment,2023-11-03 20:45:14.919310
114,6,1,Content of post 6,Post Title 6,Category D,48,like,2023-04-02 20:45:14.919310
123,76,5,Content of post 76,Post Title 76,Category B,23,comment,2024-03-13 20:45:14.919310
76,77,1,Content of post 77,Post Title 77,Category D,38,click,2024-01-25 20:45:14.919310
127,36,1,Content of post 36,Post Title 36,Category C,50,click,2023-07-16 20:45:14.919310
64,42,1,Content of post 42,Post Title 42,Category D,36,share,2022-12-16 20:45:14.919310
91,86,5,Content of post 86,Post Title 86,Category C,24,click,2023-04-05 20:45:14.919310
146,24,5,Content of post 24,Post Title 24,Category A,41,comment,2024-01-24 20:45:14.919310
160,37,1,Content of post 37,Post Title 37,Category A,26,click,2023-11-04 20:45:14.919310
92,50,2,Content of post 50,Post Title 50,Category C,49,share,2024-07-29 20:45:14.919310
48,43,1,Content of post 43,Post Title 43,Category D,49,like,2023-04-22 20:45:14.919310
156,60,5,Content of post 60,Post Title 60,Category A,41,like,2023-08-13 20:45:14.919310
176,98,2,Content of post 98,Post Title 98,Category D,49,click,2024-05-28 20:45:14.919310
117,44,4,Content of post 44,Post Title 44,Category A,48,share,2023-06-07 20:45:14.919310
155,83,1,Content of post 83,Post Title 83,Category B,30,click,2022-09-27 20:45:14.919310
197,78,4,Content of post 78,Post Title 78,Category D,31,click,2022-03-09 20:45:14.919310
197,100,4,Content of post 100,Post Title 100,Category C,21,click,2024-08-03 20:45:14.919310
134,6,5,Content of post 6,Post Title 6,Category A,49,share,2024-09-08 20:45:14.919310
145,78,4,Content of post 78,Post Title 78,Category C,21,comment,2023-03-30 20:45:14.919310
16,15,3,Content of post 15,Post Title 15,Category B,34,comment,2022-04-23 20:45:14.919310
199,79,2,Content of post 79,Post Title 79,Category C,38,click,2023-05-12 20:45:14.919310
41,49,5,Content of post 49,Post Title 49,Category C,31,like,2024-08-26 20:45:14.919310
143,95,4,Content of post 95,Post Title 95,Category B,45,comment,2024-01-09 20:45:14.919310
83,96,1,Content of post 96,Post Title 96,Category A,25,share,2023-10-08 20:45:14.919310
160,54,3,Content of post 54,Post Title 54,Category B,38,comment,2024-07-27 20:45:14.919310
45,90,1,Content of post 90,Post Title 90,Category A,41,comment,2022-05-19 20:45:14.919310
123,3,1,Content of post 3,Post Title 3,Category A,29,share,2023-03-08 20:45:14.919310
71,36,5,Content of post 36,Post Title 36,Category D,48,like,2022-04-27 20:45:14.919310
59,1,3,Content of post 1,Post Title 1,Category A,50,comment,2022-07-20 20:45:14.919310
179,29,4,Content of post 29,Post Title 29,Category A,42,click,2022-03-11 20:45:14.919310
31,4,1,Content of post 4,Post Title 4,Category A,18,like,2022-04-08 20:45:14.919310
75,98,3,Content of post 98,Post Title 98,Category B,42,share,2023-05-08 20:45:14.919310
80,8,2,Content of post 8,Post Title 8,Category A,43,click,2024-03-10 20:45:14.919310
132,75,4,Content of post 75,Post Title 75,Category A,42,share,2022-11-24 20:45:14.919310
92,33,2,Content of post 33,Post Title 33,Category C,28,comment,2023-09-07 20:45:14.919310
60,60,5,Content of post 60,Post Title 60,Category A,28,like,2024-08-06 20:45:14.919310
175,66,2,Content of post 66,Post Title 66,Category C,23,click,2022-10-29 20:45:14.919310
158,99,1,Content of post 99,Post Title 99,Category B,30,click,2023-11-25 20:45:14.919310
96,55,3,Content of post 55,Post Title 55,Category D,38,comment,2023-01-23 20:45:14.919310
134,22,4,Content of post 22,Post Title 22,Category B,29,click,2023-12-11 20:45:14.919310
115,84,2,Content of post 84,Post Title 84,Category C,21,like,2024-02-29 20:45:14.919310
36,47,4,Content of post 47,Post Title 47,Category A,31,like,2024-03-24 20:45:14.919310
173,30,5,Content of post 30,Post Title 30,Category D,24,comment,2023-09-08 20:45:14.919310
135,3,4,Content of post 3,Post Title 3,Category B,27,click,2023-07-05 20:45:14.919310
164,36,4,Content of post 36,Post Title 36,Category B,24,click,2022-06-30 20:45:14.919310
85,5,4,Content of post 5,Post Title 5,Category D,48,comment,2022-10-15 20:45:14.919310
137,89,5,Content of post 89,Post Title 89,Category D,42,like,2023-02-21 20:45:14.919310
119,99,4,Content of post 99,Post Title 99,Category D,19,like,2022-05-31 20:45:14.919310
120,86,2,Content of post 86,Post Title 86,Category D,36,like,2024-03-08 20:45:14.919310
55,60,3,Content of post 60,Post Title 60,Category A,19,click,2022-08-20 20:45:14.919310
28,52,3,Content of post 52,Post Title 52,Category D,32,like,2023-06-02 20:45:14.919310
191,40,1,Content of post 40,Post Title 40,Category D,25,like,2023-04-16 20:45:14.919310
185,40,5,Content of post 40,Post Title 40,Category C,47,comment,2023-06-11 20:45:14.919310
18,17,2,Content of post 17,Post Title 17,Category C,40,like,2024-05-26 20:45:14.919310
21,44,5,Content of post 44,Post Title 44,Category A,25,comment,2023-07-30 20:45:14.919310
149,78,1,Content of post 78,Post Title 78,Category D,30,click,2022-07-21 20:45:14.919310
82,53,4,Content of post 53,Post Title 53,Category C,21,share,2022-09-29 20:45:14.919310
158,46,1,Content of post 46,Post Title 46,Category A,20,comment,2022-07-03 20:45:14.919310
170,66,2,Content of post 66,Post Title 66,Category B,18,comment,2024-09-09 20:45:14.919310
188,48,2,Content of post 48,Post Title 48,Category D,32,click,2023-11-13 20:45:14.919310
61,93,1,Content of post 93,Post Title 93,Category C,28,share,2023-03-30 20:45:14.919310
193,19,3,Content of post 19,Post Title 19,Category A,34,comment,2022-12-10 20:45:14.919310
108,31,1,Content of post 31,Post Title 31,Category D,42,like,2023-06-04 20:45:14.919310
165,81,3,Content of post 81,Post Title 81,Category D,26,comment,2022-11-29 20:45:14.919310
71,4,1,Content of post 4,Post Title 4,Category C,35,like,2023-02-03 20:45:14.919310
8,57,4,Content of post 57,Post Title 57,Category D,36,click,2024-01-14 20:45:14.919310
200,56,5,Content of post 56,Post Title 56,Category D,38,like,2022-04-30 20:45:14.919310
60,2,4,Content of post 2,Post Title 2,Category B,26,like,2022-09-14 20:45:14.919310
168,94,2,Content of post 94,Post Title 94,Category B,43,click,2023-12-08 20:45:14.919310
48,1,2,Content of post 1,Post Title 1,Category B,42,comment,2022-10-21 20:45:14.919310
183,80,3,Content of post 80,Post Title 80,Category C,29,share,2023-08-31 20:45:14.919310
62,19,2,Content of post 19,Post Title 19,Category A,47,share,2024-05-14 20:45:14.919310
37,15,3,Content of post 15,Post Title 15,Category C,38,share,2024-03-16 20:45:14.919310
130,23,1,Content of post 23,Post Title 23,Category A,35,click,2024-05-25 20:45:14.919310
63,91,4,Content of post 91,Post Title 91,Category C,37,share,2022-05-03 20:45:14.919310
85,54,1,Content of post 54,Post Title 54,Category C,48,like,2023-12-20 20:45:14.919310
51,24,1,Content of post 24,Post Title 24,Category B,47,comment,2024-09-22 20:45:14.919310
27,61,4,Content of post 61,Post Title 61,Category C,20,share,2022-11-04 20:45:14.919310
126,69,1,Content of post 69,Post Title 69,Category B,43,like,2023-09-13 20:45:14.919310
10,60,3,Content of post 60,Post Title 60,Category B,44,click,2023-03-28 20:45:14.919310
100,72,5,Content of post 72,Post Title 72,Category D,32,click,2023-02-22 20:45:14.919310
57,13,3,Content of post 13,Post Title 13,Category A,33,comment,2023-11-21 20:45:14.919310
91,42,2,Content of post 42,Post Title 42,Category D,30,comment,2024-04-08 20:45:14.919310
117,67,2,Content of post 67,Post Title 67,Category B,31,comment,2023-05-22 20:45:14.919310
117,14,1,Content of post 14,Post Title 14,Category A,21,share,2024-08-29 20:45:14.919310
114,43,5,Content of post 43,Post Title 43,Category D,27,share,2022-11-25 20:45:14.919310
29,79,2,Content of post 79,Post Title 79,Category C,25,click,2023-06-23 20:45:14.919310
15,7,1,Content of post 7,Post Title 7,Category C,48,click,2022-09-14 20:45:14.919310
30,63,4,Content of post 63,Post Title 63,Category C,39,click,2023-06-04 20:45:14.919310
31,25,1,Content of post 25,Post Title 25,Category C,37,share,2022-05-04 20:45:14.919310
116,26,3,Content of post 26,Post Title 26,Category B,45,share,2022-06-14 20:45:14.919310
15,31,2,Content of post 31,Post Title 31,Category B,50,like,2023-03-30 20:45:14.919310
165,40,3,Content of post 40,Post Title 40,Category D,31,share,2022-11-14 20:45:14.919310
159,50,3,Content of post 50,Post Title 50,Category B,24,click,2022-11-09 20:45:14.919310
70,97,4,Content of post 97,Post Title 97,Category C,44,share,2024-09-28 20:45:14.919310
54,2,3,Content of post 2,Post Title 2,Category C,27,click,2022-06-23 20:45:14.919310
174,74,1,Content of post 74,Post Title 74,Category A,39,click,2022-11-19 20:45:14.919310
103,79,1,Content of post 79,Post Title 79,Category C,36,share,2022-05-06 20:45:14.919310
67,93,4,Content of post 93,Post Title 93,Category B,25,comment,2022-12-18 20:45:14.919310
185,43,1,Content of post 43,Post Title 43,Category B,21,share,2023-11-18 20:45:14.919310
83,5,1,Content of post 5,Post Title 5,Category B,41,comment,2024-05-17 20:45:14.919310
15,75,1,Content of post 75,Post Title 75,Category C,41,like,2023-04-25 20:45:14.919310
54,55,2,Content of post 55,Post Title 55,Category C,46,like,2023-02-08 20:45:14.919310
27,11,1,Content of post 11,Post Title 11,Category D,49,click,2024-03-25 20:45:14.919310
121,8,1,Content of post 8,Post Title 8,Category C,23,comment,2024-03-18 20:45:14.919310
55,41,4,Content of post 41,Post Title 41,Category B,44,comment,2023-01-03 20:45:14.919310
81,94,5,Content of post 94,Post Title 94,Category A,19,like,2022-04-25 20:45:14.919310
152,56,5,Content of post 56,Post Title 56,Category D,36,share,2023-09-01 20:45:14.919310
187,98,2,Content of post 98,Post Title 98,Category D,31,like,2023-06-17 20:45:14.919310
59,51,1,Content of post 51,Post Title 51,Category D,30,click,2023-04-09 20:45:14.919310
78,6,5,Content of post 6,Post Title 6,Category D,25,comment,2022-05-25 20:45:14.919310
198,81,2,Content of post 81,Post Title 81,Category D,45,comment,2022-07-08 20:45:14.919310
75,78,1,Content of post 78,Post Title 78,Category C,36,share,2022-10-05 20:45:14.919310
1,67,1,Content of post 67,Post Title 67,Category C,31,share,2023-09-13 20:45:14.919310
81,42,2,Content of post 42,Post Title 42,Category A,31,click,2024-02-22 20:45:14.919310
52,60,2,Content of post 60,Post Title 60,Category D,31,like,2023-11-08 20:45:14.919310
132,15,4,Content of post 15,Post Title 15,Category A,29,share,2024-01-10 20:45:14.919310
172,85,4,Content of post 85,Post Title 85,Category C,32,click,2023-09-09 20:45:14.919310
98,35,1,Content of post 35,Post Title 35,Category D,43,like,2022-07-21 20:45:14.919310
54,31,3,Content of post 31,Post Title 31,Category C,34,comment,2023-08-06 20:45:14.919310
112,16,2,Content of post 16,Post Title 16,Category D,35,comment,2023-04-15 20:45:14.919310
131,62,1,Content of post 62,Post Title 62,Category A,33,like,2023-07-10 20:45:14.919310
168,82,1,Content of post 82,Post Title 82,Category A,29,comment,2024-08-22 20:45:14.919310
29,5,5,Content of post 5,Post Title 5,Category B,34,click,2023-11-16 20:45:14.919310
184,57,1,Content of post 57,Post Title 57,Category D,49,like,2023-03-21 20:45:14.919310
161,72,2,Content of post 72,Post Title 72,Category B,30,share,2024-03-25 20:45:14.919310
149,15,3,Content of post 15,Post Title 15,Category D,46,share,2023-06-29 20:45:14.919310
57,21,1,Content of post 21,Post Title 21,Category A,30,click,2024-01-22 20:45:14.919310
71,82,3,Content of post 82,Post Title 82,Category C,27,share,2022-10-19 20:45:14.919310
196,67,4,Content of post 67,Post Title 67,Category C,43,share,2023-03-16 20:45:14.919310
50,24,4,Content of post 24,Post Title 24,Category B,48,click,2022-06-19 20:45:14.919310
98,6,5,Content of post 6,Post Title 6,Category C,22,comment,2022-03-09 20:45:14.919310
15,49,5,Content of post 49,Post Title 49,Category A,28,like,2024-04-24 20:45:14.919310
20,21,1,Content of post 21,Post Title 21,Category B,26,like,2022-10-23 20:45:14.919310
142,18,3,Content of post 18,Post Title 18,Category A,48,click,2022-10-17 20:45:14.919310
11,96,4,Content of post 96,Post Title 96,Category D,19,click,2022-03-22 20:45:14.919310
147,4,1,Content of post 4,Post Title 4,Category A,43,share,2024-06-02 20:45:14.919310
176,12,4,Content of post 12,Post Title 12,Category D,46,like,2023-05-18 20:45:14.919310
140,79,2,Content of post 79,Post Title 79,Category D,25,like,2024-09-07 20:45:14.919310
150,33,4,Content of post 33,Post Title 33,Category C,20,share,2022-07-10 20:45:14.919310
30,28,5,Content of post 28,Post Title 28,Category B,24,share,2022-06-04 20:45:14.919310
173,83,4,Content of post 83,Post Title 83,Category B,39,comment,2024-08-02 20:45:14.919310
14,76,2,Content of post 76,Post Title 76,Category C,18,share,2023-03-05 20:45:14.919310
195,9,1,Content of post 9,Post Title 9,Category A,18,comment,2024-03-23 20:45:14.919310
137,46,5,Content of post 46,Post Title 46,Category C,31,comment,2022-08-04 20:45:14.919310
161,47,2,Content of post 47,Post Title 47,Category A,20,click,2024-12-01 20:45:14.919310
9,21,5,Content of post 21,Post Title 21,Category C,24,share,2023-09-01 20:45:14.919310
34,8,3,Content of post 8,Post Title 8,Category A,25,click,2023-08-21 20:45:14.919310
35,52,5,Content of post 52,Post Title 52,Category D,41,like,2022-05-07 20:45:14.919310
1,80,5,Content of post 80,Post Title 80,Category A,43,comment,2022-12-24 20:45:14.919310
71,34,4,Content of post 34,Post Title 34,Category B,31,share,2022-04-21 20:45:14.919310
21,13,1,Content of post 13,Post Title 13,Category A,32,comment,2023-11-06 20:45:14.919310
55,77,4,Content of post 77,Post Title 77,Category B,38,share,2024-04-14 20:45:14.919310
20,20,5,Content of post 20,Post Title 20,Category A,28,click,2024-10-14 20:45:14.919310
130,22,4,Content of post 22,Post Title 22,Category B,32,share,2023-11-04 20:45:14.919310
65,84,3,Content of post 84,Post Title 84,Category A,37,click,2024-05-18 20:45:14.919310
14,8,5,Content of post 8,Post Title 8,Category C,39,click,2024-11-09 20:45:14.919310
3,82,1,Content of post 82,Post Title 82,Category B,27,share,2024-11-18 20:45:14.919310
159,74,3,Content of post 74,Post Title 74,Category B,23,share,2024-05-12 20:45:14.919310
26,99,1,Content of post 99,Post Title 99,Category A,45,like,2023-02-03 20:45:14.919310
1,75,2,Content of post 75,Post Title 75,Category D,44,comment,2022-09-12 20:45:14.919310
117,6,5,Content of post 6,Post Title 6,Category A,47,comment,2023-10-27 20:45:14.919310
107,48,1,Content of post 48,Post Title 48,Category B,46,click,2022-12-06 20:45:14.919310
21,13,2,Content of post 13,Post Title 13,Category A,30,share,2024-10-16 20:45:14.919310
60,13,2,Content of post 13,Post Title 13,Category C,24,like,2023-08-23 20:45:14.919310
47,42,2,Content of post 42,Post Title 42,Category D,21,click,2023-04-04 20:45:14.919310
86,5,5,Content of post 5,Post Title 5,Category D,24,share,2024-07-11 20:45:14.919310
149,45,4,Content of post 45,Post Title 45,Category B,47,share,2023-03-20 20:45:14.919310
72,12,2,Content of post 12,Post Title 12,Category B,44,comment,2023-09-25 20:45:14.919310
61,86,5,Content of post 86,Post Title 86,Category A,40,click,2022-11-03 20:45:14.919310
94,60,3,Content of post 60,Post Title 60,Category D,46,share,2022-07-29 20:45:14.919310
170,69,1,Content of post 69,Post Title 69,Category B,28,click,2023-05-02 20:45:14.919310
180,20,1,Content of post 20,Post Title 20,Category B,32,like,2024-08-29 20:45:14.919310
47,14,5,Content of post 14,Post Title 14,Category A,45,like,2024-06-07 20:45:14.919310
136,61,3,Content of post 61,Post Title 61,Category B,23,like,2024-01-06 20:45:14.919310
43,23,3,Content of post 23,Post Title 23,Category D,19,click,2023-04-14 20:45:14.919310
135,89,3,Content of post 89,Post Title 89,Category D,36,share,2024-03-17 20:45:14.919310
